Label,area_0,area_1,area_2,area_3,area_4
Parasitized,1497,0,0,0,0
Parasitized,12.5,1520.5,0,0,0
Parasitized,1444,0,0,0,0
Parasitized,2,132.5,0,294,0
Parasitized,31,1804,0,0,0
Parasitized,1347.5,0,0,0,0
Parasitized,2,1475,0,0,0
Parasitized,48,11,11,1652,0
Parasitized,37.5,1726.5,0,0,0
Parasitized,0,1282,0,0,0
Parasitized,40,1750,0,0,0
Parasitized,19,1728,0,0,0
Parasitized,1599.5,0,0,0,0
Parasitized,1380.5,0,0,0,0
Parasitized,4,26,1694,0,0
Parasitized,5.5,1671.5,0,0,0
Parasitized,1673.5,0,0,0,0
Parasitized,1597,0,0,0,0
Parasitized,1618,0,0,0,0
Parasitized,29,1096,0,0,0
Parasitized,1320,0,0,0,0
Parasitized,25.5,1706.5,0,0,0
Parasitized,13.5,1575.5,0,0,0
Parasitized,12,28,1691,0,0
Parasitized,15.5,28,1657.5,0,0
Parasitized,1742.5,0,0,0,0
Parasitized,1085,0,0,0,0
Parasitized,11,20,1706.5,0,0
Parasitized,36,1660,0,0,0
Parasitized,11,39.5,1473.5,0,0
Parasitized,12.5,1675,0,0,0
Parasitized,5.5,1783,0,0,0
Parasitized,1429,0,0,0,0
Parasitized,14,1671,0,0,0
Parasitized,63,1877,0,0,0
Parasitized,21,58,1533.5,0,0
Parasitized,54.5,1743,0,0,0
Parasitized,0,46.5,132.5,1.5,0
Parasitized,21.5,1383.5,0,0,0
Parasitized,1231,0,0,0,0
Parasitized,1439,0,0,0,0
Parasitized,22,54.5,1645.5,0,0
Parasitized,1667,0,0,0,0
Parasitized,1314,0,0,0,0
Parasitized,16,1781,0,0,0
Parasitized,7,1514,0,0,0
Parasitized,57,8.5,613.5,1675,0
Parasitized,10,5.5,1531,0,0
Parasitized,44,1538,0,0,0
Parasitized,47.5,1635.5,0,0,0
Parasitized,1577,0,0,0,0
Parasitized,18.5,1335,0,0,0
Parasitized,24,41,10,1802,0
Parasitized,20,62,1598.5,0,0
Parasitized,1462,0,0,0,0
Parasitized,1574.5,0,0,0,0
Parasitized,1634.5,0,0,0,0
Parasitized,26,1622.5,0,0,0
Parasitized,42,1625,0,0,0
Parasitized,31,1454.5,0,0,0
Parasitized,1600.5,0,0,0,0
Parasitized,1630.5,0,0,0,0
Parasitized,18,1847.5,0,0,0
Parasitized,4.5,1010,8.5,0,0
Parasitized,42,1727.5,0,0,0
Parasitized,1617.5,0,0,0,0
Parasitized,1607.5,0,0,0,0
Parasitized,18.5,18.5,1775.5,0,0
Parasitized,35.5,1416,0,0,0
Parasitized,2,10,63.5,1629,0
Parasitized,1710.5,0,0,0,0
Parasitized,15,71,1360,0,0
Parasitized,9.5,18,1054,0,0
Parasitized,1626.5,0,0,0,0
Parasitized,56,1429,0,0,0
Parasitized,1370.5,0,0,0,0
Parasitized,1562,0,0,0,0
Parasitized,1420,0,0,0,0
Parasitized,39,68.5,43.5,1440.5,0
Parasitized,43,78,1717,0,0
Parasitized,1451,0,0,0,0
Parasitized,37.5,1578,0,0,0
Parasitized,1781.5,0,0,0,0
Parasitized,184.5,1747,0,0,0
Parasitized,33,12.5,1068,0,0
Parasitized,49,1412.5,0,0,0
Parasitized,48,1472,0,0,0
Parasitized,7,1577.5,0,0,0
Parasitized,36,1645.5,0,0,0
Parasitized,8,336,114.5,189,0
Parasitized,12.5,1569,0,0,0
Parasitized,8.5,3.5,111,16.5,0
Parasitized,35,1381,0,0,0
Parasitized,160,45.5,4.5,3.5,0
Parasitized,29.5,1731,0,0,0
Parasitized,1689,0,0,0,0
Parasitized,1693.5,0,0,0,0
Parasitized,20,1542.5,0,0,0
Parasitized,1570,0,0,0,0
Parasitized,150.5,17.5,295,0,0
Parasitized,1254,0,0,0,0
Parasitized,12,1.5,10,0,0
Parasitized,15,1462.5,0,0,0
Parasitized,28,5.5,1548.5,0,0
Parasitized,875,0,0,0,0
Parasitized,1642.5,0,0,0,0
Parasitized,72.5,64.5,47.5,1529.5,0
Parasitized,1628.5,0,0,0,0
Parasitized,10,1881.5,0,0,0
Parasitized,962.5,0,0,0,0
Parasitized,1480,0,0,0,0
Parasitized,35.5,1766.5,0,0,0
Parasitized,2,1661.5,0,0,0
Parasitized,1781.5,0,0,0,0
Parasitized,5.5,1500.5,0,0,0
Parasitized,12,1566.5,0,0,0
Parasitized,43.5,1785,0,0,0
Parasitized,57,1686,0,0,0
Parasitized,1694,0,0,0,0
Parasitized,27,1716,0,0,0
Parasitized,23,18.5,32.5,121.5,1534.5
Parasitized,26,1383,0,0,0
Parasitized,7,17.5,1575.5,0,0
Parasitized,2,16,1517,0,0
Parasitized,18.5,1605,0,0,0
Parasitized,1471,0,0,0,0
Parasitized,148.5,1672,0,0,0
Parasitized,43,1382,0,0,0
Parasitized,44,1581,0,0,0
Parasitized,1782,0,0,0,0
Parasitized,1735,0,0,0,0
Parasitized,1606,0,0,0,0
Parasitized,55.5,8.5,1525,0,0
Parasitized,1696,0,0,0,0
Parasitized,1360.5,0,0,0,0
Parasitized,1476,0,0,0,0
Parasitized,31,1689.5,0,0,0
Parasitized,1744.5,0,0,0,0
Parasitized,1281,0,0,0,0
Parasitized,0,14.5,1247,0,0
Parasitized,6,1552,0,0,0
Parasitized,23,1509,0,0,0
Parasitized,1209.5,0,0,0,0
Parasitized,10,1707.5,0,0,0
Parasitized,26,1460.5,0,0,0
Parasitized,1616,0,0,0,0
Parasitized,1477.5,0,0,0,0
Parasitized,1723.5,0,0,0,0
Parasitized,11,1496.5,0,0,0
Parasitized,17.5,46,881.5,0,0
Parasitized,1389.5,0,0,0,0
Parasitized,1591.5,0,0,0,0
Parasitized,9.5,31.5,899.5,0,0
Parasitized,1,6.5,21,0,0
Parasitized,1638,0,0,0,0
Parasitized,6,1432,0,0,0
Parasitized,1614.5,0,0,0,0
Parasitized,3.5,96.5,56.5,0,0
Parasitized,12.5,1478,0,0,0
Parasitized,18,1700.5,0,0,0
Parasitized,1678.5,0,0,0,0
Parasitized,50.5,1376.5,0,0,0
Parasitized,22,1778.5,0,0,0
Parasitized,1576.5,0,0,0,0
Parasitized,4,1540.5,0,0,0
Parasitized,1657,0,0,0,0
Parasitized,28.5,1732.5,0,0,0
Parasitized,18.5,1714.5,0,0,0
Parasitized,1659.5,0,0,0,0
Parasitized,5.5,1568,0,0,0
Parasitized,1752,0,0,0,0
Parasitized,14,1294.5,0,0,0
Parasitized,1450.5,0,0,0,0
Parasitized,435,1573.5,0,0,0
Parasitized,19,1846.5,0,0,0
Parasitized,30.5,1399,0,0,0
Parasitized,27.5,1686,0,0,0
Parasitized,1353.5,0,0,0,0
Parasitized,1758.5,0,0,0,0
Parasitized,24,1641,0,0,0
Parasitized,19,15,1643,0,0
Parasitized,1723.5,0,0,0,0
Parasitized,24,19.5,1046.5,0,0
Parasitized,35,903.5,0,0,0
Parasitized,23.5,9.5,830,0,0
Parasitized,1651,0,0,0,0
Parasitized,17,1559.5,0,0,0
Parasitized,24,72,39.5,2,4
Parasitized,1397.5,0,0,0,0
Parasitized,51.5,1820,0,0,0
Parasitized,1706.5,0,0,0,0
Parasitized,7,1646,0,0,0
Parasitized,1612.5,0,0,0,0
Parasitized,611,239,1792.5,0,0
Parasitized,22,1655,0,0,0
Parasitized,17.5,1600.5,0,0,0
Parasitized,1469,0,0,0,0
Parasitized,78,8.5,1759,0,0
Parasitized,1520,0,0,0,0
Parasitized,1451.5,0,0,0,0
Parasitized,74,1756,0,0,0
Parasitized,24.5,38,1643.5,0,0
Parasitized,15.5,241,60,38.5,1797.5
Parasitized,1555.5,0,0,0,0
Parasitized,1479,0,0,0,0
Parasitized,1655,0,0,0,0
Parasitized,17.5,1623.5,0,0,0
Parasitized,989.5,0,0,0,0
Parasitized,7,446,1581.5,0,0
Parasitized,10,1746.5,0,0,0
Parasitized,1709.5,0,0,0,0
Parasitized,105,1679,0,0,0
Parasitized,68.5,1707.5,0,0,0
Parasitized,1480,0,0,0,0
Parasitized,1690.5,0,0,0,0
Parasitized,1570.5,0,0,0,0
Parasitized,13.5,1596,0,0,0
Parasitized,1540,0,0,0,0
Parasitized,35,2,1490.5,0,0
Parasitized,1812.5,0,0,0,0
Parasitized,1761.5,0,0,0,0
Parasitized,15,1785,0,0,0
Parasitized,27,84,1372,0,0
Parasitized,12.5,29,1621,0,0
Parasitized,8.5,1692,0,0,0
Parasitized,10,1682.5,0,0,0
Parasitized,1503,0,0,0,0
Parasitized,51.5,1024,0,0,0
Parasitized,7,1702,0,0,0
Parasitized,1.5,1648,0,0,0
Parasitized,1362,0,0,0,0
Parasitized,1468,0,0,0,0
Parasitized,7,1219.5,0,0,0
Parasitized,1390,0,0,0,0
Parasitized,24,4,0,24,0
Parasitized,4,1700,0,0,0
Parasitized,1509.5,0,0,0,0
Parasitized,95,19.5,1708.5,0,0
Parasitized,16.5,1679,0,0,0
Parasitized,0.5,56,92.5,5,6.5
Parasitized,5.5,4,1590.5,0,0
Parasitized,1427.5,0,0,0,0
Parasitized,1789,0,0,0,0
Parasitized,1170,0,0,0,0
Parasitized,1213,0,0,0,0
Parasitized,1635,0,0,0,0
Parasitized,1213,0,0,0,0
Parasitized,65,1586.5,0,0,0
Parasitized,24.5,14,1419,0,0
Parasitized,1751.5,0,0,0,0
Parasitized,13,3.5,0,0,1.5
Parasitized,1682,0,0,0,0
Parasitized,22,1599.5,0,0,0
Parasitized,7,1186.5,0,0,0
Parasitized,12,942,0,0,0
Parasitized,30.5,1534.5,0,0,0
Parasitized,4,18.5,1585.5,0,0
Parasitized,7,1596,0,0,0
Parasitized,4,1662,0,0,0
Parasitized,92.5,1788,0,0,0
Parasitized,35.5,1697,0,0,0
Parasitized,1675,0,0,0,0
Parasitized,19,1604,0,0,0
Parasitized,1461,0,0,0,0
Parasitized,2,1637,0,0,0
Parasitized,1733.5,0,0,0,0
Parasitized,4,32.5,2,45,1632.5
Parasitized,1580,0,0,0,0
Parasitized,7,1708.5,0,0,0
Parasitized,1757.5,0,0,0,0
Parasitized,8.5,1448.5,0,0,0
Parasitized,118,1601.5,0,0,0
Parasitized,37,1680,0,0,0
Parasitized,1772,0,0,0,0
Parasitized,38.5,1622.5,0,0,0
Parasitized,29.5,30.5,1631,0,0
Parasitized,35,1652,0,0,0
Parasitized,1504,0,0,0,0
Parasitized,22.5,1462.5,0,0,0
Parasitized,12.5,1549,0,0,0
Parasitized,1399,0,0,0,0
Parasitized,2,113.5,1658,0,0
Parasitized,1497.5,0,0,0,0
Parasitized,1616.5,0,0,0,0
Parasitized,1581.5,0,0,0,0
Parasitized,61.5,1597.5,0,0,0
Parasitized,36,1387,0,0,0
Parasitized,101.5,2,1067,0,0
Parasitized,39,1439,0,0,0
Parasitized,1584,0,0,0,0
Parasitized,19,1681,0,0,0
Parasitized,26.5,2,1564,0,0
Parasitized,126,1688,0,0,0
Parasitized,7,1295,0,0,0
Parasitized,1574,0,0,0,0
Parasitized,39,21.5,40,1727,0
Parasitized,1323.5,0,0,0,0
Parasitized,21,1205.5,0,0,0
Parasitized,45.5,1496.5,0,0,0
Parasitized,1239.5,0,0,0,0
Parasitized,4,1717,0,0,0
Parasitized,47,1535,0,0,0
Parasitized,1371,0,0,0,0
Parasitized,56,1430.5,0,0,0
Parasitized,16.5,1501,0,0,0
Parasitized,54,57.5,13.5,11.5,17
Parasitized,2,69,100,0,1285
Parasitized,185,1389,0,0,0
Parasitized,1509,0,0,0,0
Parasitized,13,1410.5,0,0,0
Parasitized,1653,0,0,0,0
Parasitized,5.5,1500,0,0,0
Parasitized,1662.5,0,0,0,0
Parasitized,2,1355.5,0,0,0
Parasitized,1466,0,0,0,0
Parasitized,87.5,80.5,78,0,21.5
Parasitized,1445.5,0,0,0,0
Parasitized,565,0,0,0,0
Parasitized,29.5,1641.5,0,0,0
Parasitized,57,1322.5,0,0,0
Parasitized,12.5,1409.5,0,0,0
Parasitized,12,1650.5,0,0,0
Parasitized,22.5,1690.5,0,0,0
Parasitized,1118.5,0,0,0,0
Parasitized,34,1765,0,0,0
Parasitized,5.5,1566,0,0,0
Parasitized,7,1668,0,0,0
Parasitized,1143,0,0,0,0
Parasitized,15,1629.5,0,0,0
Parasitized,10,994.5,0,0,0
Parasitized,1432.5,0,0,0,0
Parasitized,1548,0,0,0,0
Parasitized,1565,0,0,0,0
Parasitized,5.5,1675,0,0,0
Parasitized,2,12.5,10,1885.5,0
Parasitized,1453,0,0,0,0
Parasitized,1603.5,0,0,0,0
Parasitized,10,1619.5,0,0,0
Parasitized,1743,0,0,0,0
Parasitized,1493.5,0,0,0,0
Parasitized,5.5,1578.5,3,0,0
Parasitized,1519.5,0,0,0,0
Parasitized,1625,0,0,0,0
Parasitized,0,1,3,426.5,0
Parasitized,1751.5,0,0,0,0
Parasitized,1395.5,0,0,0,0
Parasitized,3.5,1523.5,0,0,0
Parasitized,1696,0,0,0,0
Parasitized,3,1403,0,0,0
Parasitized,7,1441,0,0,0
Parasitized,18.5,1719,0,0,0
Parasitized,1542.5,0,0,0,0
Parasitized,1363.5,0,0,0,0
Parasitized,28.5,1549.5,0,0,0
Parasitized,1788.5,0,0,0,0
Parasitized,1414,0,0,0,0
Parasitized,13.5,1580.5,0,0,0
Parasitized,1612.5,0,0,0,0
Parasitized,18,1471.5,0,0,0
Parasitized,8.5,1716,0,0,0
Parasitized,14,12.5,12.5,52.5,22
Parasitized,2,30,7,62,1634.5
Parasitized,5.5,1086.5,0,0,0
Parasitized,27,1722.5,0,0,0
Parasitized,33,1487.5,0,0,0
Parasitized,7,1700,0,0,0
Parasitized,1764.5,0,0,0,0
Parasitized,80,65,47,1625.5,0
Parasitized,52,1653,0,0,0
Parasitized,65,1327.5,0,0,0
Parasitized,3.5,0,17,0,0
Parasitized,1660,0,0,0,0
Parasitized,10,1458.5,0,0,0
Parasitized,1694.5,0,0,0,0
Parasitized,22,1228.5,0,0,0
Parasitized,1563,0,0,0,0
Parasitized,1535,0,0,0,0
Parasitized,4,49,1457.5,0,0
Parasitized,1739.5,0,0,0,0
Parasitized,1594.5,0,0,0,0
Parasitized,13.5,1569.5,0,0,0
Parasitized,1508.5,0,0,0,0
Parasitized,1644.5,0,0,0,0
Parasitized,1438,0,0,0,0
Parasitized,30,1681.5,0,0,0
Parasitized,45,1535.5,0,0,0
Parasitized,15.5,1694.5,0,0,0
Parasitized,148,1557.5,0,0,0
Parasitized,62,48,1660.5,0,0
Parasitized,30.5,8.5,1488,0,0
Parasitized,12.5,1686,0,0,0
Parasitized,28,1660,0,0,0
Parasitized,43,2,1653,0,0
Parasitized,1191.5,0,0,0,0
Parasitized,87,1632.5,0,0,0
Parasitized,20,38.5,1759,0,0
Parasitized,1509.5,0,0,0,0
Parasitized,27.5,16.5,1640,0,0
Parasitized,34,1678,0,0,0
Parasitized,1579.5,0,0,0,0
Parasitized,5.5,664,0,0,0
Parasitized,7,5.5,1557,0,0
Parasitized,1407,0,0,0,0
Parasitized,1649,0,0,0,0
Parasitized,11,1668,0,0,0
Parasitized,79.5,1594.5,0,0,0
Parasitized,1105,0,0,0,0
Parasitized,9.5,978,0,0,0
Parasitized,1625,0,0,0,0
Parasitized,4,2,1484,0,0
Parasitized,25.5,14,27,1597,0
Parasitized,274.5,4,4,10,1281.5
Parasitized,20,25.5,1625.5,0,0
Parasitized,23.5,1674,0,0,0
Parasitized,38.5,26,1730,0,0
Parasitized,145.5,1345.5,1866.5,0,0
Parasitized,1666.5,0,0,0,0
Parasitized,24.5,1665.5,0,0,0
Parasitized,35.5,29,1642.5,0,0
Parasitized,13.5,1789.5,0,0,0
Parasitized,1752,0,0,0,0
Parasitized,19,1666.5,0,0,0
Parasitized,48.5,1713,0,0,0
Parasitized,1286.5,0,0,0,0
Parasitized,1044.5,0,0,0,0
Parasitized,12,13.5,1713.5,0,0
Parasitized,1680.5,0,0,0,0
Parasitized,21,1649.5,0,0,0
Parasitized,1651.5,0,0,0,0
Parasitized,1512.5,0,0,0,0
Parasitized,11,7,1608,0,0
Parasitized,20,1177,0,0,0
Parasitized,11,1269,0,0,0
Parasitized,1430.5,0,0,0,0
Parasitized,1459,0,0,0,0
Parasitized,224.5,356,0,0,0
Parasitized,14,1691,0,0,0
Parasitized,23.5,1623.5,0,0,0
Parasitized,17.5,54,330,1079,0
Parasitized,1325.5,0,0,0,0
Parasitized,1438.5,0,0,0,0
Parasitized,1585,0,0,0,0
Parasitized,1282,0,0,0,0
Parasitized,9.5,1550,0,0,0
Parasitized,1696.5,0,0,0,0
Parasitized,1393.5,0,0,0,0
Parasitized,23.5,1703,0,0,0
Parasitized,0,127.5,1.5,14.5,19.5
Parasitized,1616.5,0,0,0,0
Parasitized,26,1734.5,0,0,0
Parasitized,17.5,1788,0,0,0
Parasitized,1718.5,0,0,0,0
Parasitized,1610.5,0,0,0,0
Parasitized,10,1639,0,0,0
Parasitized,12.5,1103,0,0,0
Parasitized,7,16.5,16.5,1593.5,0
Parasitized,65,1600.5,0,0,0
Parasitized,11,1638.5,0,0,0
Parasitized,30.5,1715.5,0,0,0
Parasitized,7,1519,0,0,0
Parasitized,42.5,1662,0,0,0
Parasitized,46.5,1663,0,0,0
Parasitized,66,86.5,38,1568,0
Parasitized,12.5,1626.5,0,0,0
Parasitized,24.5,1561,0,0,0
Parasitized,37.5,43.5,9.5,1783.5,0
Parasitized,16,1706.5,0,0,0
Parasitized,11,4,307.5,1708.5,0
Parasitized,1598.5,0,0,0,0
Parasitized,21,1609.5,0,0,0
Parasitized,12.5,1685.5,0,0,0
Parasitized,1597,0,0,0,0
Parasitized,12.5,1613,0,0,0
Parasitized,12.5,1502.5,0,0,0
Parasitized,4,923.5,3.5,0,0
Parasitized,4,1393,0,0,0
Parasitized,5.5,1666,0,0,0
Parasitized,75,18.5,1604,0,0
Parasitized,4,1745.5,0,0,0
Parasitized,893,0,0,0,0
Parasitized,1586,0,0,0,0
Parasitized,14,1386.5,0,0,0
Parasitized,1314.5,0,0,0,0
Parasitized,71,1647,0,0,0
Parasitized,1507.5,0,0,0,0
Parasitized,10,1620,0,0,0
Parasitized,14,1693,0,0,0
Parasitized,1611,0,0,0,0
Parasitized,1421.5,0,0,0,0
Parasitized,18.5,33.5,40,1551.5,0
Parasitized,1427.5,0,0,0,0
Parasitized,1575.5,0,0,0,0
Parasitized,1635,0,0,0,0
Parasitized,1614.5,0,0,0,0
Parasitized,64.5,27,11,17.5,1660.5
Parasitized,26,1274,0,0,0
Parasitized,989.5,1715,0,0,0
Parasitized,7,1374,0,0,0
Parasitized,1568.5,0,0,0,0
Parasitized,1357,0,0,0,0
Parasitized,17,0,0,4.5,39.5
Parasitized,31.5,150,1127,1691.5,0
Parasitized,25.5,1673.5,0,0,0
Parasitized,11,1466.5,0,0,0
Parasitized,1338,0,0,0,0
Parasitized,11,7,12.5,2,1286.5
Parasitized,7,983.5,0,0,0
Parasitized,27.5,1470,0,0,0
Parasitized,27,1610.5,0,0,0
Parasitized,1631,4,0,0,0
Parasitized,8.5,1670.5,0,0,0
Parasitized,1660.5,0,0,0,0
Parasitized,103,1690.5,0,0,0
Parasitized,1715,0,0,0,0
Parasitized,21,7,20.5,7,1387
Parasitized,4,1762.5,0,0,0
Parasitized,38,1603,0,0,0
Parasitized,4,0,60,2.5,180.5
Parasitized,0.5,1576,0,0,0
Parasitized,13.5,1688.5,0,0,0
Parasitized,11,17.5,1293.5,0,0
Parasitized,1469.5,0,0,0,0
Parasitized,29.5,1702.5,0,0,0
Parasitized,51,83.5,1635,0,0
Parasitized,6,24.5,1403,0,0
Parasitized,417.5,20.5,41.5,1659.5,0
Parasitized,12.5,1525,0,0,0
Parasitized,1538.5,0,0,0,0
Parasitized,21,1679,0,0,0
Parasitized,43,1763,0,0,0
Parasitized,24.5,138,1498,0,0
Parasitized,2,1429.5,0,0,0
Parasitized,1576.5,0,0,0,0
Parasitized,1262.5,0,0,0,0
Parasitized,2,1600,0,0,0
Parasitized,30,1002.5,0,0,0
Parasitized,1276.5,0,0,0,0
Parasitized,32,1348,0,0,0
Parasitized,4,1670.5,0,0,0
Parasitized,36,1584,0,0,0
Parasitized,17.5,1245.5,0,0,0
Parasitized,4,15,11,1479,0
Parasitized,23,1774.5,0,0,0
Parasitized,4,8,1689.5,0,0
Parasitized,7.5,1705.5,0,0,0
Parasitized,1489.5,0,0,0,0
Parasitized,33,1017,0,0,0
Parasitized,290.5,1732.5,0,0,0
Parasitized,29.5,1591.5,0,0,0
Parasitized,828,1487,0,0,0
Parasitized,1541,0,0,0,0
Parasitized,33,55.5,1710,0,0
Parasitized,75.5,21,1605,0,0
Parasitized,27,1191.5,0,0,0
Parasitized,1761.5,0,0,0,0
Parasitized,38,1654,0,0,0
Parasitized,21,27.5,1675.5,0,0
Parasitized,1536.5,0,0,0,0
Parasitized,1492,0,0,0,0
Parasitized,15,1617,0,0,0
Parasitized,1606.5,0,0,0,0
Parasitized,1490,0,0,0,0
Parasitized,1489,0,0,0,0
Parasitized,11,37.5,1625,0,0
Parasitized,1285,0,0,0,0
Parasitized,42.5,36,0,0,0
Parasitized,62.5,1600,0,0,0
Parasitized,1674.5,0,0,0,0
Parasitized,1174,0,0,0,0
Parasitized,14.5,1506,0,0,0
Parasitized,7,1709.5,0,0,0
Parasitized,2,34,1703,0,0
Parasitized,7,263,0.5,1.5,21
Parasitized,31.5,1684.5,0,0,0
Parasitized,36.5,1617,0,0,0
Parasitized,2,1569,0,0,0
Parasitized,1607.5,0,0,0,0
Parasitized,1446.5,0,0,0,0
Parasitized,0,0,12,94.5,0
Parasitized,1590,0,0,0,0
Parasitized,46,1847.5,0,0,0
Parasitized,24.5,25,1468,0,0
Parasitized,1185.5,0,0,0,0
Parasitized,21.5,1376,0,0,0
Parasitized,11,1617.5,0,0,0
Parasitized,22.5,1365.5,0,0,0
Parasitized,1585,0,0,0,0
Parasitized,17.5,1642,0,0,0
Parasitized,1500,0,0,0,0
Parasitized,1121,0,0,0,0
Parasitized,1317.5,0,0,0,0
Parasitized,1714,0,0,0,0
Parasitized,17.5,1586.5,0,0,0
Parasitized,1587.5,0,0,0,0
Parasitized,31.5,1650,0,0,0
Parasitized,23.5,4,1618,0,0
Parasitized,16.5,63,68,1804,0
Parasitized,1419.5,0,0,0,0
Parasitized,18.5,1503,0,0,0
Parasitized,2.5,0.5,13,17.5,0
Parasitized,12.5,1020,0,0,0
Parasitized,13,78.5,129.5,1611,0
Parasitized,1820.5,0,0,0,0
Parasitized,2,10,1675,0,0
Parasitized,11,1342.5,0,0,0
Parasitized,13.5,1576.5,0,0,0
Parasitized,1744.5,0,0,0,0
Parasitized,12.5,4,1479,0,0
Parasitized,18.5,1557,0,0,0
Parasitized,22.5,53.5,168,1694,0
Parasitized,18,1334,0,0,0
Parasitized,6,169,7.5,2,0
Parasitized,31,11,1474,0,0
Parasitized,32,1764.5,0,0,0
Parasitized,11.5,1630,0,0,0
Parasitized,15,1366.5,0,0,0
Parasitized,1346,14,0,0,0
Parasitized,1471,0,0,0,0
Parasitized,1390.5,0,0,0,0
Parasitized,1660.5,0,0,0,0
Parasitized,80,1731,0,0,0
Parasitized,1648.5,0,0,0,0
Parasitized,1798.5,0,0,0,0
Parasitized,1633,0,0,0,0
Parasitized,24.5,1649,0,0,0
Parasitized,31.5,1701,0,0,0
Parasitized,37,1454.5,0,0,0
Parasitized,1012.5,0,0,0,0
Parasitized,1599.5,0,0,0,0
Parasitized,1268.5,0,0,0,0
Parasitized,1672.5,0,0,0,0
Parasitized,14,1527,0,0,0
Parasitized,32.5,1609.5,0,0,0
Parasitized,36,1534,0,0,0
Parasitized,11.5,21.5,1355,0,0
Parasitized,1575,0,0,0,0
Parasitized,8,1767,0,0,0
Parasitized,1616,0,0,0,0
Parasitized,1684.5,0,0,0,0
Parasitized,1623,0,0,0,0
Parasitized,13.5,1311.5,0,0,0
Parasitized,29,1544,0,0,0
Parasitized,15,1716,0,0,0
Parasitized,1617,0,0,0,0
Parasitized,23.5,23.5,1577,0,0
Parasitized,12.5,23.5,1752,0,0
Parasitized,29.5,1637.5,0,0,0
Parasitized,23,1595,0,0,0
Parasitized,1727.5,0,0,0,0
Parasitized,0,4,2,1319,0
Parasitized,16.5,1734.5,0,0,0
Parasitized,32.5,1892.5,0,0,0
Parasitized,7,4,1605.5,0,0
Parasitized,10,1409,0,0,0
Parasitized,10,41,5,489.5,1683
Parasitized,1609.5,0,0,0,0
Parasitized,1738,0,0,0,0
Parasitized,1537,0,0,0,0
Parasitized,14,1684.5,0,0,0
Parasitized,1782.5,0,0,0,0
Parasitized,14,1396,0,0,0
Parasitized,1455,0,0,0,0
Parasitized,4,1554.5,0,0,0
Parasitized,1548.5,0,0,0,0
Parasitized,10,55,816.5,1619.5,0
Parasitized,84.5,0,43.5,0,1351
Parasitized,14.5,382,17,0,0
Parasitized,18,1663,0,0,0
Parasitized,1425,0,0,0,0
Parasitized,16,70,1504.5,0,0
Parasitized,24.5,1804.5,0,0,0
Parasitized,24.5,1522,0,0,0
Parasitized,16,9.5,1635.5,0,0
Parasitized,2,19.5,1582.5,0,0
Parasitized,1447.5,0,0,0,0
Parasitized,7,9.5,8.5,1606.5,0
Parasitized,17,1818,0,0,0
Parasitized,61.5,1662,0,0,0
Parasitized,21,1203.5,0,0,0
Parasitized,19.5,1759.5,0,0,0
Parasitized,1523,0,0,0,0
Parasitized,40.5,1596.5,0,0,0
Parasitized,1683.5,0,0,0,0
Parasitized,1462.5,0,0,0,0
Parasitized,1559,0,0,0,0
Parasitized,9.5,1545.5,0,0,0
Parasitized,1403,0,0,0,0
Parasitized,11,1549.5,0,0,0
Parasitized,21,7,1543,0,0
Parasitized,21.5,14,1541,0,0
Parasitized,12.5,1431,0,0,0
Parasitized,5.5,9.5,0,1309,0
Parasitized,1,0,93.5,8,0
Parasitized,18.5,1787.5,0,0,0
Parasitized,66,62.5,1737,0,0
Parasitized,19,1792,0,0,0
Parasitized,1687.5,0,0,0,0
Parasitized,20.5,1579.5,0,0,0
Parasitized,32,1608.5,0,0,0
Parasitized,1320.5,0,0,0,0
Parasitized,1470.5,0,0,0,0
Parasitized,23.5,1686,0,0,0
Parasitized,1727,0,0,0,0
Parasitized,37.5,1813.5,0,0,0
Parasitized,54.5,1662.5,0,0,0
Parasitized,14.5,14,1651,0,0
Parasitized,16.5,1827,0,0,0
Parasitized,1560.5,0,0,0,0
Parasitized,1797.5,0,0,0,0
Parasitized,1788.5,0,0,0,0
Parasitized,1485.5,0,0,0,0
Parasitized,21,1594.5,0,0,0
Parasitized,28.5,1570,0,0,0
Parasitized,41,23,1518.5,0,0
Parasitized,25,1633,0,0,0
Parasitized,16.5,1292.5,0,0,0
Parasitized,6.5,18,4,23,1371
Parasitized,1569,0,0,0,0
Parasitized,14,1564.5,0,0,0
Parasitized,1649,0,0,0,0
Parasitized,25,1604.5,0,0,0
Parasitized,2,1610.5,0,0,0
Parasitized,1612.5,0,0,0,0
Parasitized,25,1546.5,0,0,0
Parasitized,1495,0,0,0,0
Parasitized,1416.5,0,0,0,0
Parasitized,1352.5,0,0,0,0
Parasitized,1125.5,0,0,0,0
Parasitized,10,110,1757,0,0
Parasitized,1643.5,0,0,0,0
Parasitized,774.5,62.5,0,0,0
Parasitized,14.5,8.5,1054,0,0
Parasitized,33,1767.5,0,0,0
Parasitized,4,1686.5,0,0,0
Parasitized,12.5,1685,0,0,0
Parasitized,22,1618,0,0,0
Parasitized,18.5,5.5,1753,0,0
Parasitized,16,39.5,282.5,1,0
Parasitized,13.5,1625.5,0,0,0
Parasitized,7,1757.5,0,0,0
Parasitized,1667.5,0,0,0,0
Parasitized,63.5,1685,0,0,0
Parasitized,9.5,1857.5,0,0,0
Parasitized,61,54,1610,0,0
Parasitized,23.5,1843.5,0,0,0
